,loss,mae,val_loss,val_mae
0,715.5494995117188,21.74568748474121,712.9855346679688,20.479698181152344
1,515.6861572265625,18.049875259399414,448.79876708984375,16.668476104736328
2,425.2588195800781,15.74652099609375,400.9230651855469,14.624368667602539
3,394.0699462890625,14.957283020019531,335.0910949707031,13.851346015930176
4,384.3541259765625,14.715499877929688,338.8031921386719,13.695328712463379
5,361.0821533203125,14.178069114685059,371.81719970703125,14.406414031982422
6,337.2583312988281,13.608562469482422,302.3412780761719,12.956514358520508
7,311.33392333984375,12.950723648071289,294.1084899902344,12.113425254821777
8,293.2506408691406,12.580179214477539,303.6452331542969,12.481334686279297
9,266.87567138671875,11.80585765838623,324.1439514160156,13.214869499206543
10,248.56961059570312,11.429980278015137,261.0326843261719,11.464016914367676
11,232.93527221679688,11.017074584960938,338.8587646484375,13.005722999572754
