,loss,mae,val_loss,val_mae
0,931.8267211914062,24.081575393676758,660.0601806640625,21.362871170043945
1,710.9976806640625,22.16623306274414,665.9376220703125,20.71623420715332
2,641.036865234375,21.18643569946289,601.1033935546875,19.359710693359375
3,559.9733276367188,19.574182510375977,548.5363159179688,20.179479598999023
4,488.26605224609375,17.471332550048828,426.5842590332031,16.773841857910156
5,499.97930908203125,17.626094818115234,437.54644775390625,16.48195457458496
6,410.6703796386719,16.096920013427734,420.2061462402344,14.869736671447754
7,356.13128662109375,14.669668197631836,404.6700744628906,14.663557052612305
8,360.25994873046875,14.768345832824707,412.6090087890625,14.727564811706543
9,335.8121337890625,14.21811580657959,425.9492492675781,14.829726219177246
10,291.5346984863281,12.85517406463623,419.25335693359375,15.674077987670898
11,234.71546936035156,11.428091049194336,341.65533447265625,13.435598373413086
12,202.14805603027344,10.472820281982422,343.1009521484375,13.141154289245605
13,188.31216430664062,10.070394515991211,356.4334716796875,14.231682777404785
14,167.60044860839844,9.356307983398438,352.5517272949219,13.542588233947754
15,131.6314697265625,8.257357597351074,356.7853698730469,14.134124755859375
16,121.35330200195312,7.7676215171813965,347.333984375,13.6566162109375
17,102.63252258300781,7.2809062004089355,371.8388366699219,13.824739456176758
18,89.23506927490234,6.524267673492432,344.12591552734375,13.570714950561523
19,75.34513854980469,6.057390213012695,363.98236083984375,13.64068603515625
