,loss,mae,val_loss,val_mae
0,628.1860961914062,20.20638084411621,527.863037109375,17.819604873657227
1,451.9736328125,16.326547622680664,403.9205017089844,15.560280799865723
2,353.8946228027344,14.160304069519043,397.2344970703125,14.299681663513184
3,299.29974365234375,12.776203155517578,359.8948974609375,14.021845817565918
4,244.9510955810547,11.434183120727539,348.63885498046875,13.913105010986328
5,217.46905517578125,10.602886199951172,349.00152587890625,12.845231056213379
6,175.73007202148438,9.459157943725586,332.2126159667969,13.440698623657227
7,137.704345703125,8.262999534606934,382.36004638671875,12.783515930175781
8,109.74864959716797,7.238564491271973,326.51434326171875,12.229578971862793
9,92.38947296142578,6.5173115730285645,338.3950500488281,12.92255973815918
10,77.08822631835938,5.962583541870117,361.3038024902344,12.687468528747559
11,63.55910110473633,5.2920613288879395,335.9767150878906,12.702410697937012
