,loss,mae,val_loss,val_mae
0,660.4263305664062,20.92056655883789,479.244384765625,18.440107345581055
1,432.8391418457031,16.125568389892578,419.98321533203125,15.418778419494629
2,377.9337463378906,14.725996017456055,377.1326599121094,15.262678146362305
3,342.1684875488281,13.80072021484375,355.5615539550781,14.707012176513672
4,300.1513671875,12.889728546142578,336.90399169921875,13.094264030456543
5,261.2198486328125,11.924883842468262,321.7606201171875,13.201133728027344
6,233.60108947753906,11.184820175170898,302.4482727050781,12.544759750366211
7,209.46267700195312,10.52655029296875,303.4664306640625,12.490489959716797
8,184.92669677734375,9.85922622680664,346.00909423828125,13.335139274597168
9,168.86602783203125,9.446800231933594,290.3551025390625,12.108142852783203
10,150.17813110351562,8.806167602539062,305.9703674316406,12.065478324890137
11,135.61727905273438,8.318778038024902,282.0238342285156,11.808895111083984
