,loss,mae,val_loss,val_mae
0,1465.3287353515625,28.499059677124023,733.181640625,22.750272750854492
1,760.3548583984375,23.532724380493164,663.2516479492188,21.82065200805664
2,708.9552612304688,22.7265625,585.2517700195312,20.50201416015625
3,683.9984130859375,21.974227905273438,573.5791015625,20.29022979736328
4,676.0775756835938,21.68377113342285,560.0023803710938,19.583959579467773
5,611.1422729492188,20.974706649780273,495.6440734863281,18.90545654296875
6,597.4388427734375,20.316781997680664,460.80859375,18.30419158935547
7,492.0434265136719,18.19477081298828,364.88873291015625,15.416230201721191
8,439.52520751953125,16.9946231842041,373.3297424316406,16.14968490600586
9,361.1794128417969,15.081979751586914,344.45062255859375,14.959166526794434
10,345.8789978027344,14.554232597351074,332.5317077636719,14.636331558227539
11,296.18707275390625,13.593236923217773,344.9902038574219,14.604430198669434
