,loss,mae,val_loss,val_mae
0,765.968017578125,22.296714782714844,1037.396484375,24.057666778564453
1,591.3997192382812,19.49858283996582,867.150390625,21.57094955444336
2,487.5052490234375,17.061275482177734,516.5450439453125,16.114818572998047
3,414.8973388671875,15.305384635925293,640.8087158203125,17.656482696533203
4,376.52508544921875,14.41519546508789,398.2825927734375,14.584661483764648
5,348.434814453125,13.71501350402832,442.2472229003906,14.612967491149902
6,309.4073486328125,12.843533515930176,405.7367248535156,14.037834167480469
7,283.4291687011719,12.230521202087402,408.0863342285156,13.969914436340332
8,270.1207275390625,11.915160179138184,380.42889404296875,13.697671890258789
9,231.31924438476562,10.937897682189941,372.863037109375,13.400371551513672
10,194.6680145263672,10.029685974121094,344.5801696777344,12.987627983093262
11,179.7100830078125,9.561969757080078,401.1464538574219,13.570076942443848
