,loss,mae,val_loss,val_mae
0,729.663818359375,22.193096160888672,635.8646850585938,20.190200805664062
1,610.4872436523438,20.2392520904541,564.1739501953125,18.013500213623047
2,486.1025390625,17.564250946044922,462.66070556640625,16.990510940551758
3,398.4122619628906,15.385054588317871,469.8961181640625,14.750452041625977
4,325.43408203125,13.707718849182129,411.6151123046875,13.542779922485352
5,267.23870849609375,12.072277069091797,357.3709411621094,13.245882987976074
6,223.4209442138672,10.99710464477539,460.64984130859375,14.06820297241211
7,212.64047241210938,10.554407119750977,351.03204345703125,12.772299766540527
8,150.4840545654297,8.682445526123047,380.9480285644531,13.963993072509766
9,122.62066650390625,7.711347579956055,363.0693054199219,12.629240989685059
10,96.85795593261719,6.819005966186523,418.8202819824219,15.074968338012695
11,82.37339782714844,6.2581000328063965,385.103515625,12.952260971069336
