,loss,mae,val_loss,val_mae
0,882.311767578125,24.035449981689453,1001.5714721679688,23.12126350402832
1,750.1196899414062,22.825109481811523,907.3275756835938,22.242679595947266
2,702.2284545898438,22.273523330688477,658.429931640625,20.574087142944336
3,657.6630859375,21.567447662353516,662.7923583984375,22.154491424560547
4,616.90625,20.619443893432617,567.0228881835938,18.412525177001953
5,550.0719604492188,19.130001068115234,472.2001953125,17.184297561645508
6,487.7214660644531,17.600677490234375,499.5735778808594,18.527565002441406
7,469.4423522949219,16.94300079345703,376.01678466796875,15.56680965423584
8,410.5452880859375,15.874757766723633,473.25750732421875,15.89564037322998
9,409.6465148925781,15.782943725585938,404.2415466308594,14.492654800415039
10,345.71405029296875,14.277322769165039,330.84625244140625,14.277103424072266
11,298.6842041015625,12.983687400817871,339.30078125,13.727174758911133
12,278.46148681640625,12.517415046691895,377.8724060058594,14.879688262939453
13,246.9419708251953,11.759867668151855,335.3110656738281,13.700839042663574
14,233.91079711914062,11.266674041748047,326.9610290527344,12.682768821716309
15,214.198974609375,10.51554012298584,346.0344543457031,13.98746109008789
16,189.89849853515625,9.989953994750977,358.6627197265625,13.772262573242188
17,170.90298461914062,9.438031196594238,361.1789245605469,13.922882080078125
18,162.35682678222656,9.285223960876465,354.20477294921875,13.961430549621582
19,148.00338745117188,8.799954414367676,385.4804382324219,13.865354537963867
