,loss,mae,val_loss,val_mae
0,780.87646484375,23.4458065032959,544.3779296875,19.77627182006836
1,626.4517211914062,21.12506866455078,474.6277770996094,18.426668167114258
2,541.2109375,18.890003204345703,422.59930419921875,16.65314292907715
3,454.99945068359375,16.828372955322266,428.54736328125,17.061525344848633
4,380.28729248046875,15.14212417602539,353.525390625,14.638084411621094
5,297.84954833984375,13.020538330078125,360.603515625,15.003334045410156
6,274.3382568359375,12.767914772033691,358.557861328125,14.677887916564941
7,222.2304229736328,11.005992889404297,340.9707336425781,14.323690414428711
8,156.62095642089844,9.182042121887207,346.769287109375,14.009825706481934
9,132.78253173828125,8.39816951751709,401.1286926269531,15.349398612976074
10,149.95101928710938,8.952997207641602,362.95587158203125,14.308043479919434
11,84.708251953125,6.432955741882324,341.6993713378906,14.045577049255371
