,loss,mae,val_loss,val_mae
0,623.3438720703125,20.067913055419922,529.371826171875,17.131093978881836
1,400.6743469238281,15.2474946975708,415.7279357910156,14.834988594055176
2,322.4292907714844,13.325909614562988,364.0879211425781,14.448918342590332
3,270.4280090332031,12.119211196899414,354.04803466796875,14.273214340209961
4,227.38746643066406,11.074149131774902,342.6869201660156,14.093902587890625
5,204.73822021484375,10.420846939086914,321.146484375,12.550891876220703
6,166.60093688964844,9.334195137023926,314.30194091796875,12.776976585388184
7,138.99139404296875,8.432106018066406,324.1300048828125,12.548617362976074
8,119.37847900390625,7.688416004180908,316.3187561035156,12.593449592590332
9,101.26119232177734,7.059036731719971,311.787109375,12.434164047241211
10,90.3673324584961,6.6197638511657715,315.0429992675781,12.385462760925293
11,76.3053970336914,6.024250507354736,314.50799560546875,12.187814712524414
