,loss,mae,val_loss,val_mae
0,582.3872680664062,19.467267990112305,419.4352722167969,16.27620506286621
1,407.186279296875,15.438536643981934,367.3564758300781,14.191091537475586
2,345.5478820800781,14.012959480285645,334.79119873046875,13.282929420471191
3,295.7909240722656,12.793935775756836,358.9815673828125,13.377790451049805
4,241.4539337158203,11.463521003723145,303.87091064453125,12.994250297546387
5,200.3148956298828,10.423715591430664,331.6947326660156,13.537406921386719
6,160.23619079589844,9.218311309814453,301.86907958984375,12.342928886413574
7,130.0847625732422,8.229512214660645,275.7842102050781,12.003790855407715
8,111.44868469238281,7.512004375457764,287.42181396484375,12.099291801452637
9,87.96407318115234,6.544922351837158,287.4508972167969,12.114752769470215
10,70.79182434082031,5.787264347076416,287.0668640136719,12.010136604309082
11,56.36878967285156,5.045080184936523,302.2368469238281,12.63906192779541
12,49.9114875793457,4.698249816894531,294.709716796875,12.169248580932617
13,43.78553771972656,4.3827056884765625,300.6227111816406,12.321223258972168
14,38.5770149230957,4.168753147125244,285.12017822265625,11.975235939025879
15,32.43720245361328,3.6632332801818848,284.9888916015625,11.794906616210938
16,28.040180206298828,3.4469783306121826,293.1504821777344,11.99172592163086
17,24.893957138061523,3.1946828365325928,320.0874938964844,12.503451347351074
18,23.777475357055664,3.1401398181915283,286.07427978515625,11.833327293395996
19,21.291175842285156,2.944120407104492,283.1014404296875,11.893535614013672
