,loss,mae,val_loss,val_mae
0,742.7268676757812,21.927091598510742,861.3411865234375,22.364290237426758
1,621.03759765625,19.9928035736084,533.0469360351562,18.166210174560547
2,541.9415283203125,18.12012481689453,654.5099487304688,18.561767578125
3,423.59747314453125,15.632556915283203,485.4944152832031,15.874645233154297
4,393.349853515625,14.629932403564453,438.950439453125,14.499800682067871
5,335.7065734863281,13.355293273925781,417.1629943847656,14.07409954071045
6,298.01788330078125,12.487102508544922,477.6933288574219,15.210604667663574
7,271.4641418457031,11.836400985717773,391.6770324707031,13.767786026000977
8,257.3000793457031,11.44898796081543,486.4570617675781,14.916346549987793
9,216.71881103515625,10.392212867736816,427.15887451171875,14.441913604736328
10,202.00115966796875,10.090832710266113,480.0359802246094,15.314541816711426
11,173.73492431640625,9.18494987487793,430.851806640625,13.990530014038086
