,loss,mae,val_loss,val_mae
0,802.3403930664062,22.553041458129883,754.0064697265625,20.322307586669922
1,534.7036743164062,18.118803024291992,436.9163818359375,15.461819648742676
2,463.2222595214844,16.366811752319336,491.93035888671875,15.544065475463867
3,421.55023193359375,15.41039752960205,487.4526672363281,16.41412925720215
4,410.8553466796875,15.089391708374023,348.56256103515625,14.472257614135742
5,383.8569030761719,14.50913143157959,391.4796447753906,14.0626802444458
6,369.4948425292969,14.201169967651367,426.522705078125,14.515430450439453
7,345.5773620605469,13.640350341796875,373.6705627441406,13.759468078613281
8,337.33154296875,13.3704833984375,377.712890625,14.063214302062988
9,311.6407470703125,12.858452796936035,276.2696228027344,12.31739330291748
10,297.4136047363281,12.445740699768066,332.2250061035156,12.989715576171875
11,285.9652404785156,12.220999717712402,334.3507385253906,12.923626899719238
