,loss,mae,val_loss,val_mae
0,1015.2593994140625,24.235742568969727,994.7826538085938,23.640552520751953
1,733.0432739257812,21.316606521606445,879.2655639648438,22.17303466796875
2,707.301513671875,20.71505355834961,912.9179077148438,22.257986068725586
3,674.48974609375,19.870689392089844,839.208984375,21.06451988220215
4,612.0339965820312,18.519561767578125,980.4707641601562,23.05138397216797
5,586.7550659179688,17.937864303588867,664.994140625,18.805137634277344
6,571.6858520507812,17.611318588256836,593.6566162109375,17.48193359375
7,559.3230590820312,17.094202041625977,751.3041381835938,19.897937774658203
8,567.2129516601562,17.408893585205078,606.651123046875,17.927263259887695
9,507.9154357910156,16.349475860595703,537.1914672851562,16.266942977905273
10,512.4812622070312,16.544086456298828,789.5505981445312,20.407655715942383
11,502.0396423339844,16.219215393066406,493.59259033203125,15.471565246582031
